lipids,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,S20
PC 20:2/20:4,15.47426996,15.20621858,12.38864144,12.61115281,11.86354283,12.89730869,15.26530857,14.22163559,14.6255437,12.31522586,12.76656171,14.69901471,12.29554296,11.68845401,13.95237786,14.87869817,12.88038195,8.498170208,14.70649356,12.95988043
PC 20:3/20:3,15.64308251,15.21352628,12.50737335,13.09193807,11.6709037,12.88043851,15.10809989,14.58259306,14.67859433,12.92910461,12.58378956,14.89889205,14.16368556,12.06240199,13.59287111,15.01507052,12.20080638,4.874234276,14.36324778,13.5254327
PC 18:1/22:6,14.26028415,16.11062335,12.74118719,13.92921289,11.81731423,12.59269242,15.52921283,14.44375027,13.98939229,13.75675051,12.16974237,14.31299134,12.52743078,10.7903638,12.32966125,14.19603335,11.75185726,9.043822031,14.81031334,12.5133246
PC 18:2/22:5,13.97917957,16.16754192,12.18785525,14.01462057,12.24262401,12.2629537,15.50552153,14.74109869,13.53357796,13.75592546,12.1817294,14.5380001,13.41181761,10.97757859,12.17093197,14.37893192,10.55815496,9.605373464,14.37973947,12.33546139
PC 20:2/20:5,13.78579693,15.59817211,11.37129783,13.35852838,10.08318406,10.74084752,14.90838766,14.06045161,12.98277933,13.27447037,12.74183677,13.96709539,12.75399581,10.79756068,12.77816702,13.51770358,12.23719251,6.276699281,14.946008,11.82599827
PC 20:3/20:4,14.32028076,16.11832206,12.29650208,13.96363282,12.11981803,12.27953321,15.58712545,14.73361997,14.11269301,13.05233129,11.4671756,14.52542809,13.26346015,10.85742922,12.85403191,14.31986293,10.4836985,9.62919065,14.28871192,12.30365857
PC 18:2/23:0,13.25794955,14.7471762,10.78038367,17.76174773,12.46291627,11.17806399,15.88707375,14.08526364,12.83181992,12.69422191,14.77210018,13.97809789,12.01361822,11.46689418,15.03736965,13.26629687,13.48974521,8.835449427,16.27198292,11.71650427
PC 16:0/26:0,13.61379236,13.63578949,14.34896637,13.72574737,14.25517706,14.16201928,13.818526,14.26212208,13.75504788,13.61963441,14.28796236,13.58435526,14.39198485,14.92182271,12.76024124,14.85312829,13.89386874,22.81501386,11.34022325,14.23278017
PC 19:0/23:0,12.18095443,15.429136,16.22988271,12.26934832,15.7410922,15.91580146,11.12799465,15.8273153,14.56562556,15.85267493,16.72330491,14.26540575,14.74804785,14.91082294,13.42929647,15.67051085,15.82745377,15.29796126,10.85101866,14.91976147
PC 16:0/26:1,13.40156749,13.70278052,14.56789282,13.54389184,14.04149415,14.31974463,13.58966178,14.27985029,13.39647861,13.54386221,13.70723427,13.48812881,14.45776665,14.58391034,12.57299857,14.89822064,13.34351099,22.75480269,11.0094796,13.67321815
PC 18:1/24:0,13.31581442,13.58519869,14.48240479,13.46708296,13.93096552,14.22594684,13.50604185,14.22512086,13.37157758,13.48108816,13.56798977,13.4297387,14.32639436,14.44459196,11.84070038,14.85669435,13.21004256,22.71479242,10.91833511,13.49710203
PC 16:0/26:2,14.04508938,13.6698154,14.70357893,13.20059315,14.41117728,14.57162759,13.24452384,14.36546154,13.8809464,13.61205238,14.03422378,13.76252779,14.83936325,14.76739902,13.22825046,14.36329597,14.26242182,21.51113156,11.05303138,14.64095528
PC 16:1/26:1,14.4349694,13.90136607,14.91026229,13.27768379,14.81647827,14.95600139,13.60495075,14.02701095,13.79598144,13.67251926,14.4290405,13.6962134,14.64725747,15.30104238,14.22098753,14.68361033,15.07967939,21.40397662,12.3728619,15.31545811
PC 17:2/25:0,13.28238432,13.33272376,13.93155122,12.94721407,13.61942412,13.43466359,12.63620452,13.66912698,13.15165345,12.90456434,12.97610422,12.5963294,14.00212606,14.12242643,12.12057113,13.7627931,12.71532297,20.51536452,9.983434688,13.46916264
PC 18:1/24:1,13.71527981,13.38095928,14.31249329,13.25663216,14.28762719,13.89100958,13.28471049,13.98482283,13.50505565,13.12849684,13.28017422,13.24026778,14.3670841,14.38611314,12.4284553,14.07855636,13.30859595,21.10189861,10.1078493,13.86277687
PC 18:2/24:0,13.89744604,13.58148884,14.58011983,13.18101335,14.48456232,14.32562017,13.30139314,14.21248395,13.9115657,13.39478854,13.6702783,13.58349159,14.64993941,14.62178426,12.573295,14.37803948,13.8396845,21.45706948,10.51339601,14.3964805
PC 20:1/22:1,13.94911282,13.67139487,14.65352098,13.16216746,14.44717353,14.43737755,13.21332123,14.30576154,13.90543395,13.51673653,13.88170553,13.68480302,14.75155253,14.70226359,12.9778354,14.37317037,14.10146506,21.48696769,10.82965776,14.57281352
PC 20:2/22:0,14.45875563,13.90961793,14.83273761,13.29780689,14.81836593,14.952201,13.57094364,14.09756784,13.8172678,13.70600395,14.34910192,13.75394009,14.66531602,15.32532999,14.20157733,14.69884066,15.0592769,21.46356589,12.34884705,15.31734929
PC 18:2/24:1,13.15727648,13.12096356,14.66860506,12.68511877,13.56757477,14.14517444,10.77637929,13.24319653,12.27227625,12.61602083,12.15902786,13.16683537,14.14117377,13.00724018,12.72270106,12.62455371,13.08096222,18.39762982,9.658011317,13.8566103
PC 18:4/24:0,12.28810233,11.6733478,10.02620812,11.43523645,9.686889238,9.984344168,10.67119067,11.09534533,10.96844785,9.305527159,12.39790523,13.50462166,10.07795304,11.33562196,11.08653286,10.7095713,12.20310251,8.929391927,10.90387522,7.831887589
PC 18:1/24:4,10.35328115,9.172003137,8.315884983,8.346615193,9.61361691,7.554464477,9.95840179,10.12205844,9.788126205,9.356460339,10.81312896,10.49387778,8.95694619,9.04553289,9.266932238,10.70969441,10.72709392,8.69620607,11.82067009,8.071675778
PC 20:4/22:1,14.01385152,14.2546121,7.764025211,10.58181309,8.794223011,9.611792675,13.49247498,13.47764354,12.57722746,10.9851691,11.43273498,13.07597818,11.44052255,9.248455597,13.04399534,13.46466768,12.91886803,1.14214394,13.73579551,9.795568877
PC 18:2/24:4,13.28651013,13.57711748,10.25749294,11.02376303,8.990731406,7.961254298,12.56831625,12.53575371,12.3114267,10.463491,11.73495717,12.58909033,10.31368147,6.098380046,11.86181021,12.62777533,11.3693745,2.898447766,12.73742061,10.67120103
PC 20:0/22:6,13.22535466,13.24610345,10.31683908,11.34925452,8.069017236,8.677832808,13.14584318,12.53272262,12.26017015,10.74558661,11.9984676,12.54044795,11.30669546,8.412314961,11.43539304,12.26870154,10.823821,9.406028335,12.41667853,10.6231767
PC 20:4/22:2,13.17943792,13.0994048,9.144886796,10.65618744,5.026125061,8.824892909,12.88545963,12.46722008,11.6260514,10.45149309,11.5030893,12.39734867,10.65860584,9.37661246,11.95253408,12.26906256,11.87804778,4.049342061,13.01194215,9.424756023
PC 18:1/26:0,14.69950525,13.9285703,14.73165364,14.04356226,14.3960626,14.90895324,14.37591096,14.22714754,14.51547746,13.75736352,14.63419791,14.0693135,15.2815274,15.14292227,13.97000073,14.96541229,14.41920136,22.91423818,13.62280042,14.8983346
PC 18:0/26:2,13.78414218,14.06201917,14.74878696,14.0815655,14.67904534,14.46867574,14.11544093,14.13759937,13.93295392,13.47520384,14.47374692,13.53750966,14.9391917,14.57486275,12.75681778,14.70205426,14.06756336,22.41717406,12.64113375,14.38454798
PC 18:2/26:0,14.48981484,14.0166887,15.22471165,14.02551314,15.22738947,14.93625169,14.16836236,13.86917276,14.23698664,13.6412014,14.90319264,13.92917715,14.95526721,15.03439512,14.28405209,15.05277301,14.69865532,22.90114821,13.1211595,15.15902428
PC 20:2/24:0,14.17612146,14.09410935,14.77365194,13.91534451,14.79687251,14.79424473,14.22756007,14.18959811,14.11911037,13.54596381,14.70984309,13.66452739,14.95446287,14.68597338,13.14730985,14.67117681,14.31077468,22.63055956,12.79188745,14.6200652
PC 18:2/26:1,13.26506179,13.18672248,14.78635792,12.23274262,13.90985803,13.82357335,13.28540957,13.87341808,13.14312589,12.52814926,13.64639368,12.21740547,14.22589873,13.1557775,11.5806671,14.14971869,11.77408441,20.5404802,9.667342431,13.20672429
PC 18:2/26:2,10.47625278,11.84431019,9.78358408,12.38532074,10.29508825,9.937552277,11.59656024,12.04395435,10.01338699,10.73547991,11.56753658,11.10510909,10.5971112,9.272830373,10.58389946,10.1311134,11.90403785,7.009719786,11.18471838,8.633545175
PC 20:0/24:4,12.63040723,13.30309961,15.29980553,11.49905323,14.42207635,14.77075647,11.97321017,13.39486151,13.68371903,12.65491019,14.18179509,12.36770308,14.56427053,14.20629359,12.98829371,14.03384619,13.0469596,16.92721541,12.92260153,14.67268568
PC 20:3/24:1,13.38032572,13.64269875,15.31825945,13.09592623,13.47117984,14.35731325,12.70710691,13.72592842,12.92241993,11.86307953,13.99092627,13.69214083,14.43115875,14.06036337,13.22433657,13.83571776,13.2010609,18.65333418,10.20771556,14.00827568
PC 22:2/22:2,12.60820717,13.08161512,14.68792557,12.66272427,13.39277715,13.70583524,11.33984937,12.013208,12.73708155,11.49474912,13.49340547,12.6949983,13.88654246,12.76208763,10.34838066,13.16597557,12.01845347,17.84620078,7.507784311,12.47906989
PC 20:4/24:1,11.84302626,11.99530818,11.04918354,11.67007829,11.25593385,10.10652944,12.29876716,12.20148885,11.27644868,10.5262718,12.81134334,10.99215588,11.08113845,10.02991814,10.15395636,11.93444594,12.13316764,8.857751282,11.6419746,10.37772187
PC 22:0/22:5,11.98871951,12.30795025,10.55632614,11.16606991,10.95037049,11.18753226,12.20219146,12.06137032,11.27312955,12.18096597,13.19107767,11.25614504,11.33976253,10.95612901,11.20426075,11.91771178,13.02513958,8.66999992,11.51487317,11.14098364
PC 20:4/26:0,11.77779687,11.42267514,12.20163723,12.67752415,12.1101564,12.06023669,12.47413118,11.92995498,11.88666967,11.31457025,11.01247509,11.68527355,12.49326469,13.12405895,10.82865499,10.95005582,12.90041307,19.14879499,11.86373993,12.44839465
PC 20:4/26:1,12.39767275,11.8758625,14.4653796,12.07911158,12.69450675,12.48980618,12.66232472,12.80876497,12.87721636,11.09917796,10.80003856,11.82907275,12.92880485,12.42778727,11.213431,11.52437504,12.40491064,18.75534599,11.96447569,12.34914816
PC 20:4/26:2,8.474219817,10.42947105,10.54455493,10.1420478,10.93811155,10.33995083,10.18581235,9.987761749,10.38070636,11.36935078,12.69709629,10.83472445,9.729467064,10.39471339,10.09881946,11.38268673,13.42874769,9.188830125,9.953438495,9.137988647
plasmenylPC 16:0/14:0,9.715407524,13.74618688,8.692961,10.9988507,9.339800976,9.20387544,9.472318015,10.51760731,9.835346654,11.21298834,11.10383412,9.638003834,9.241994978,10.04173636,8.984925355,9.804802012,11.16828827,4.624660157,9.796608555,9.5822817
plasmenylPC 16:0/19:0,22.06280551,22.72113598,19.09696271,21.3336198,20.50958099,19.74180776,21.82952234,22.9352606,21.95866938,21.90226572,19.52994214,22.62421563,21.71763549,20.61675575,21.51735817,22.15742595,20.11980256,19.14958203,20.71919901,20.51028497
plasmenylPC 20:0/17:0,14.3773647,14.38158351,12.28333688,14.98769756,13.35856657,12.96657193,14.74011733,14.04185688,14.02118828,12.95412739,14.94275108,14.08903092,12.70728063,12.75819624,14.17914863,13.50233424,15.21377059,10.07909298,14.65690922,12.59506088
plasmenylPC 18:0/22:2,13.48767059,14.70226359,10.58144228,16.563528,12.47547897,10.68680299,15.70829757,14.55605878,13.5388995,11.47588306,13.43422344,14.14743766,12.78224698,9.288431542,14.6044729,13.02034899,12.6610884,5.582422228,15.03888298,10.03776365
plasmenylPC 18:0/24:1,12.95916316,14.49290709,15.23051356,14.10002721,14.31645114,14.13634353,13.7955058,15.17759559,14.07922781,14.00244026,14.10866119,14.06224426,15.12625427,14.8564568,11.45121831,15.23551279,13.54349625,22.83902819,10.52684805,14.12558793
plasmenylPE 16:0/18:1,19.45649765,19.40584004,17.98927451,19.82249194,17.89217382,17.25497523,19.07295147,19.17585104,18.33590042,18.06032337,17.25606983,18.62727194,17.74699546,17.80496354,17.76842118,19.05361353,17.60269262,15.89084212,18.00739807,17.05271727
plasmenylPE 18:0/18:2,14.48472344,13.6473565,14.63989057,14.50060544,14.92523155,14.4197361,15.07809609,14.29996321,14.25473752,12.76194875,16.01888527,13.08218737,13.29974765,14.55909771,14.58471664,14.46353051,15.88125653,14.18033376,13.0340643,13.26070923
plasmenylPE 16:0/20:4,20.55834894,20.56662114,19.60927997,19.64757777,19.92746989,19.99771362,20.13002305,20.66671944,20.07581501,20.60396334,17.86049434,20.30542367,19.92206864,19.96455997,20.34997491,20.83221438,18.54111089,17.24455826,19.81877541,19.80318438
plasmenylPE 16:0/22:4,19.4293937,20.31496719,18.80933587,19.45149071,19.14546379,18.55432152,20.26963424,20.3336558,19.61220742,19.47236974,17.34855096,19.91467227,18.42917347,19.02027186,19.73961448,20.26074656,18.35150015,16.19486252,18.66842581,18.07190569
TG 12:0/12:0/16:0,16.01855474,18.11198214,19.19775052,15.49851606,20.36578445,19.96269603,13.50837676,20.353512,17.24941377,21.33504273,19.76375015,18.80843207,17.66231226,19.84446061,18.91223323,19.64038851,16.37430655,22.50968295,13.4460221,19.1618291
TG 12:0/14:0/16:0,14.84058101,14.26364639,15.35316105,14.70226359,16.29178836,15.71311901,13.02818551,16.24380002,15.1508524,16.03932665,15.16008982,15.05055936,15.02559485,17.76792851,15.2281355,15.72126859,14.21490775,22.59300911,13.24369377,15.82935187
TG 12:0/12:0/18:1,17.66543164,19.56929331,20.14332579,16.64179082,21.44610203,21.35110026,14.44753761,21.53676529,18.40888273,22.86742615,20.89824432,20.14160395,19.38243582,20.71243113,20.06060933,20.91626267,18.41153074,24.11590801,15.02903796,20.73054356
TG 12:0/16:1/16:0,19.391146,20.48893573,21.36556809,18.64821888,22.12609666,22.20301783,16.38034419,22.54864581,20.42866,23.01804266,21.66798542,21.11999412,20.54495758,22.65110951,20.62480943,21.46560125,20.40819863,26.57927888,16.55507271,21.70874651
TG 12:0/16:1/16:1,14.4058773,15.42816607,16.48671408,13.13417031,16.67387976,17.32847907,11.03342924,16.17428542,15.16276192,17.26346814,17.27337058,16.03108232,16.53071102,17.09291711,17.96099537,16.85298618,16.06380406,19.40566817,13.22087855,17.23543744
TG 14:0/16:0/16:0,14.82206013,15.59699071,16.79910415,14.11751465,17.19085701,17.14025605,12.9442148,16.62905032,15.6045462,16.33718982,16.85663746,15.94182111,16.48269809,17.55147228,16.03499163,16.45858476,16.70309384,22.9988128,12.6658209,16.99385714
TG 14:0/16:0/16:1,15.80321298,16.11120586,17.63981066,15.22140173,18.19363678,18.26038147,14.41422668,17.27816355,15.7624238,17.01549466,17.74367082,16.39040493,17.1835204,17.86860726,16.03690648,16.53858419,16.29308176,25.62069179,14.38943292,17.55119718
TG 12:0/18:1/16:1,14.99086327,14.49897498,14.82306385,13.09176657,15.28472567,15.43126659,12.13492743,14.87217862,14.67357228,15.82181133,15.82139889,14.99721929,14.39117651,15.93204986,16.49896073,15.23184865,15.97410928,19.06745317,13.66147576,14.85567753
TG 14:0/16:0/18:1,15.82995723,16.6497941,17.93644291,15.45576588,17.90551937,17.97823671,15.1019125,17.27216895,16.71080604,16.586217,17.98121999,16.91706523,17.58416121,18.11285239,16.30610618,17.38489457,17.52374248,26.92404965,14.8308181,17.88298944
TG 14:0/16:1/18:1,15.06871654,14.33372408,14.40137199,12.85339391,14.93923365,15.89419559,13.79063755,15.23095181,15.20093794,14.18794225,14.98023755,14.78531376,15.01729549,16.09983678,16.52836089,15.3847563,16.00559185,21.22396662,14.44345035,15.1487161
TG 14:1/16:1/18:1,13.28836953,11.3370761,14.31283204,11.06370745,14.32485685,14.15491385,10.03499369,11.66815774,14.24989103,16.11833028,17.87058752,12.41412166,10.39631922,11.04605003,13.84407153,12.94976745,19.39506169,16.18019122,8.765778921,13.60833072
TG 16:0/16:1/17:1,17.37114277,17.22329211,18.17729157,16.32486234,18.08727025,18.36092891,15.75258323,18.43726274,17.34116438,19.34859326,18.10584924,17.5852774,16.91996412,19.2923055,16.95003106,17.72171458,17.78354554,25.86493375,16.03413953,18.78688234
TG 16:0/16:0/18:0,15.97263652,17.75018989,17.3012552,15.9134456,16.90257505,17.33894433,15.56077818,16.71850457,16.8398222,17.37498146,16.66740767,17.09869348,16.92847936,17.79813915,16.50573997,17.55742613,16.87282309,23.9108649,16.41832125,17.34303403
TG 16:0/16:1/18:1,17.17288686,17.48847965,18.92520641,16.23644869,18.6609093,18.98662581,16.29896744,17.80390448,17.45064702,17.62121387,18.36021471,17.71055802,18.39990068,19.00528532,17.68540498,18.33114376,18.86074647,28.22647813,16.4538092,18.90052229
TG 16:0/16:1/18:2,17.72447797,17.10700613,18.52163986,16.4979575,18.20858118,18.5623483,16.59574337,17.79170994,17.10494622,18.08477918,18.08037862,17.52333244,18.29274121,18.92462407,17.1485613,18.60082626,18.15274002,28.12915623,16.25851611,18.97924979
TG 16:0/17:0/18:2,13.68007147,15.98825441,18.19890934,13.01439084,17.89434453,18.17086528,11.73611602,17.35424301,15.09753925,19.13233021,18.6689462,16.79953375,15.15315448,16.47352255,15.89644501,17.45227203,17.98004564,15.44155654,11.26877939,17.29867004
TG 16:0/16:0/20:0,18.56124763,18.20732247,19.3382174,17.01185021,19.07407692,19.27753975,17.94592875,18.67664775,18.65694487,18.70998798,18.75085593,17.93289179,18.4779955,20.04822966,19.34103452,19.17622233,19.0430012,25.42049628,17.20413725,19.23441699
TG 16:0/18:0/18:1,15.83800124,15.02346862,16.0220042,13.97787323,16.36998213,16.48026684,14.95848123,16.02821465,15.53169353,16.1716155,16.42149102,15.57907332,15.9929614,17.37349194,17.7279412,16.0654736,16.84084977,22.70118691,16.01161934,16.25759084
TG 17:0/17:0/18:1,17.74807083,16.9513955,18.26914105,16.18149624,18.39922094,18.59512665,16.87348307,17.89246581,17.58724181,18.16625236,18.500937,17.48130457,17.95427372,19.44307864,19.54655832,18.35695702,18.92726447,25.2754205,17.76897573,18.43290673
TG 16:0/18:1/18:1,18.3520323,17.60161617,18.90741042,17.2348954,18.73804867,18.84810402,17.47721565,18.39639561,17.95897523,18.06689552,18.76119833,17.93827983,18.71636426,19.58000827,18.11543921,19.28525887,18.77603983,28.82856537,17.44365254,19.24031956
TG 16:0/18:2/18:2,18.32073457,17.74879037,19.36239687,17.40365122,19.09185627,19.30262058,17.8671189,18.35966862,17.77018803,18.21099991,18.75106691,17.9736594,19.01115666,19.6672102,18.25565894,19.25032786,19.05594072,28.80294677,17.32973179,19.24803852
TG 16:0/16:1/20:4,18.27948235,17.45882442,18.62287952,17.00163596,18.64526977,18.85348084,16.71150433,17.89375846,17.61330087,17.57412692,18.31028739,17.66742688,18.78085901,19.26525594,18.08563498,18.66182449,18.86976204,25.81758794,16.56927382,19.26452474
TG 16:0/18:2/18:3,18.1891264,17.5863686,18.77755275,16.97570287,18.66256829,18.79254465,16.77766449,18.14113511,17.71478295,17.68323562,18.31662773,17.7644996,18.86797718,19.32140498,17.64912188,18.77313101,18.83184471,25.96370889,16.43158877,19.19652988
TG 16:1/18:2/18:3,16.88647796,16.92499478,18.17697254,16.28241559,17.71788598,18.13958776,14.8383535,16.96090955,16.96276759,16.69414509,17.30107766,17.03081936,17.97733373,18.07916605,17.24112706,17.18724251,17.18654249,22.27646167,15.01820884,18.66450826
TG 16:1/18:3/18:3,16.03435088,17.25419662,17.26628722,16.04662052,17.99586214,19.05898965,12.98879022,17.46133667,16.92238335,18.2173161,18.71828999,17.73671548,16.32199179,17.51778033,17.60393765,16.29202316,17.22940077,18.107347,14.7157165,18.78867913
TG 16:0/17:0/20:0,14.23767961,14.98270328,16.28207633,13.59091892,15.82999285,15.90135233,13.98520349,15.62083618,14.93093451,15.7410177,15.71439689,14.60084329,15.01529406,16.31273374,15.86069861,15.25528453,15.60051564,18.71596253,14.70226359,15.55859591
TG 17:0/18:0/18:1,19.77293722,19.67960363,21.50075405,17.11891669,21.0973895,21.45152459,17.43843914,19.78463566,19.95886602,19.57166119,21.43407115,19.3238265,20.91054328,20.99224616,21.15090155,19.50773559,21.30166233,24.95747075,16.67836435,21.26283604
TG 17:0/18:0/18:2,19.00055681,19.53772901,20.14220407,16.92511321,20.0390579,20.44254002,17.50521916,20.16814132,19.52082609,20.63325274,20.30206704,19.32651602,19.80214833,20.87389381,19.27725949,19.84410174,20.3217117,25.97445628,17.40948163,20.45482921
TG 17:0/18:1/18:1,16.79405335,16.71922336,17.06467159,14.47602012,17.3719735,17.65750731,15.0312814,17.07203922,17.03319259,17.78550145,17.81791236,16.74048643,17.27314232,18.29666909,17.91234036,17.37009008,18.3241795,22.47208253,16.03688737,17.93592028
TG 17:0/18:1/18:2,18.42240238,18.98223747,19.58609209,16.82237809,19.61679172,19.98504407,17.0758305,19.46082758,18.77615122,19.39087568,19.99315398,18.59961785,19.54386913,19.89440734,18.78332956,19.17135524,19.7531143,25.96541468,16.78445568,20.12196464
TG 17:1/18:1/18:2,13.80891614,14.11198014,14.57210267,12.67675205,15.00867258,14.80484071,13.16282696,14.22527982,13.71912336,13.39369604,14.9721905,13.32806725,14.6008779,14.52431089,13.92291877,14.43452083,15.06882077,21.93745704,13.1856899,15.49026554
TG 17:1/18:2/18:3,16.56118224,16.62807295,17.79508751,16.41279988,17.71440348,17.53699037,15.91240334,16.78246836,16.93082857,16.33619791,17.7367253,16.50415432,17.93934476,17.9130762,15.74116109,17.56514357,17.20178777,23.45032015,14.41858761,17.43105126
TG 17:2/18:2/18:3,16.9913678,16.79560267,17.86722254,16.55485284,17.47550359,17.75557433,16.80780628,17.61028236,16.82982668,17.2350954,17.52272467,17.06761859,17.74098873,18.49469062,16.30501911,18.31325015,17.34921332,27.79210518,15.32792016,17.79851934
TG 16:0/18:0/20:0,14.0840329,14.33294778,15.56750952,15.35543945,15.33276074,15.05279187,14.15733235,14.96036866,15.06826822,14.32978468,14.70601137,13.96624966,15.43787041,16.12009409,15.32425742,14.96349612,14.44776209,20.34221986,14.49492126,15.77564148
TG 16:0/18:1/20:0,16.48771019,16.27813874,17.93131592,15.80503473,17.74766474,17.39448242,16.49096743,17.23279254,16.88284448,16.5382886,16.38898387,16.50014159,16.96336053,18.43741241,17.20819859,17.53301678,16.99340606,24.34909,16.43418324,17.91117957
TG 18:0/18:0/18:1,11.52583168,12.49523847,12.19187322,11.61427251,13.30831017,13.9113352,10.61931015,12.82196781,12.36026969,12.72334228,12.72444488,12.20285207,12.69181627,12.3192931,11.58837295,12.23914573,12.35928522,18.65635047,10.90020278,12.36809454
TG 16:0/18:0/20:1,10.93791271,10.89297079,15.52562097,10.20064902,12.15979969,12.44827964,10.69569556,13.47367024,11.76768394,12.78247196,13.12545318,12.23361915,11.72658066,13.9993597,14.04133256,10.94176517,12.82076108,14.56671374,9.752251125,12.69290436
TG 16:0/18:1/20:1,18.03126773,17.89959255,19.55642414,16.8625327,19.02262036,19.12223036,17.49674817,18.68100043,18.10798432,18.51778375,18.46311004,17.67285452,18.86473451,19.85152004,18.1320671,18.9471774,18.72491051,28.18303103,16.74791527,19.47346708
TG 18:0/18:1/18:1,18.22961792,17.92997281,19.58895802,16.780157,19.08014473,19.1777029,17.48001931,18.58848526,18.11467153,18.45941528,18.65596914,17.71768447,18.89717049,19.82258281,18.50182291,19.01832526,18.92943982,28.16007721,17.32686291,19.63609367
TG 16:0/18:1/20:3,18.29669777,17.54296269,18.91606968,17.34008496,18.54466116,19.0462973,17.77040797,18.11253953,17.99573009,17.46700268,18.91430616,18.03733971,19.13393566,19.33811374,18.42236283,18.87463164,18.91133277,28.46158571,18.01745332,19.53564743
TG 16:0/18:2/20:3,18.21638269,17.7318517,19.31503208,17.46961575,19.10038071,19.11402066,17.92024647,18.01272333,18.08556507,17.47717813,18.94278689,17.71678969,19.18039707,19.2418048,18.16140655,18.89074404,19.07214303,28.32832022,17.54741301,19.27589095
TG 18:1/18:2/18:2,21.31117201,17.70711361,18.92145892,16.55287837,18.60895295,19.06149019,16.86847242,18.46659644,18.05731775,18.20998999,18.91653689,17.86487217,18.77773172,19.13217266,18.22757407,21.96370836,18.89235258,24.6478016,19.00425476,19.19584851
TG 16:0/16:0/22:6,13.22933815,13.80141405,14.87367364,12.40096417,14.54753582,14.62549158,12.74597106,14.15198771,13.94072582,13.66458431,14.36959087,13.2257562,14.84794765,14.1734651,13.86289202,13.74852544,14.49388274,18.07579077,11.68672945,14.56366748
TG 16:0/18:2/20:4,13.45397726,13.79209914,14.92596218,12.19244715,14.5675374,14.79447335,12.39116856,13.77370259,13.96504022,12.96886588,14.70226359,13.64160563,14.6544861,14.70461,13.92757644,13.81996185,14.46855895,17.83043618,11.25947246,14.60107464
TG 16:0/16:1/22:6,16.51457523,16.36131437,17.73362442,15.35862853,17.37388872,17.86733225,14.73592675,16.12619766,16.4108129,15.47145327,17.89360152,15.59111053,17.66397016,17.33045965,17.51168078,16.7538936,17.26419415,20.7653841,15.22857798,18.04429897
TG 18:2/18:2/18:3,17.07255543,17.14068332,18.57409019,15.81003942,18.01911147,18.42091257,14.69446257,16.36462302,17.09308242,15.5409581,18.3565718,17.06719129,18.34627586,17.91659118,17.34742157,17.79414045,17.51437732,21.98842057,15.83081479,18.55971827
TG 18:2/18:3/18:3,16.05213039,16.61686397,19.04255904,16.08212135,17.37532071,18.82514421,13.67765844,16.56487529,16.22054093,16.69589198,18.58626399,16.83462656,16.65578849,16.67351572,17.00792998,16.51438617,16.84825254,18.3828153,14.85068022,18.29997617
TG 18:0/18:1/19:0,20.00916404,18.85823205,19.49113385,18.09821429,19.52297188,19.85143476,18.32245078,18.39468837,19.59810913,18.50808841,18.68030773,19.17673818,19.70376652,20.23355462,19.8631006,18.36255348,20.44087685,24.6073085,18.74051407,20.08439092
TG 17:0/18:1/20:0,15.42685451,15.6738218,17.37307242,14.18383089,16.28086939,16.15447924,14.75338398,16.06609075,15.85351882,16.58750422,16.27065534,15.06748445,15.76825665,16.82926209,15.9292845,15.20425124,16.21480144,19.65821658,14.00782818,16.42510416
TG 18:0/18:2/19:0,16.75156921,17.88856254,19.12978021,15.61323059,18.50067724,18.54053451,15.98452452,18.68123678,18.29256018,18.80565535,18.37539965,17.18642539,17.91290648,19.12207466,17.59991126,17.40518628,18.17392983,22.64431665,15.72476538,18.52994075
TG 18:1/18:1/19:0,15.8792017,17.01576092,17.33917508,15.98658389,17.40167871,18.64937342,14.1071652,15.85098367,15.91157265,17.17957528,18.3044004,17.16392396,17.08709285,16.38258202,17.70124942,15.1974324,16.05618008,18.59059867,15.44567101,18.41611116
TG 18:1/18:2/19:0,17.38837265,18.12658413,18.53861576,15.48855005,18.43446018,18.92524259,16.01302406,18.54471939,18.23331331,18.99465135,18.65026314,17.7023596,18.70419837,18.93211458,17.53587956,17.70596293,18.61534098,22.86128879,15.61489637,19.08235445
TG 17:1/18:2/20:3,15.661384,15.45935334,15.66944671,15.525049,15.40791987,15.21546196,15.04971327,14.90442113,16.21637031,15.70076589,15.18925643,15.76068713,16.03495568,16.30719925,15.29205563,15.45885735,15.97174107,19.88026383,15.02067751,16.42652691
TG 18:0/18:0/20:0,12.98161029,14.27087652,16.01950259,15.60983913,14.94942978,14.77546092,14.39071949,14.75585133,14.74181774,13.9371682,14.80581784,13.55007039,14.70226359,15.64482106,15.36574648,13.18954653,13.67562176,17.3831736,13.62305863,14.43846113
TG 16:0/18:0/22:1,16.16220409,17.04031523,18.61967849,17.48090563,17.83352883,17.76580572,16.87415981,17.67617675,17.67906755,17.4682621,17.6625735,16.53728716,17.52160864,18.53162539,17.65389982,16.46717148,17.62478298,20.53075099,15.12715318,17.9095341
TG 17:0/19:0/20:1,15.10175116,15.91096982,17.64854591,16.58293352,16.78425267,16.74382499,16.11202983,16.46926155,16.47529798,16.24445561,16.55835629,15.40204543,16.4575264,17.45280893,17.34665356,15.5183592,16.66876849,19.46314222,15.56028882,16.80388794
